Order_ID,Customer_Name,City,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Profit,Payment_Method,Order_Date
ORD01301,Justin Patterson,Port Michael,West,Groceries,Rice,4,3539,14156,2035.83,Cash,2024-11-17
ORD01302,Tim Rivera,Russoshire,North,Furniture,Sofa,1,1563,1563,335.91,UPI,2025-10-08
ORD01303,Timothy Blair,East Jeffrey,East,Clothing,Jacket,8,4576,36608,1876.29,UPI,2025-06-18
ORD01304,Tina Lowe,Holmesside,South,Furniture,Chair,9,288,2592,465.26,Card,2024-06-05
ORD01305,Matthew Erickson,North Nathaniel,South,Electronics,Phone,1,2783,2783,235.56,Card,2024-03-26
ORD01306,Tonya Wilkerson,West Chad,East,Clothing,Shoes,4,853,3412,467.92,Net Banking,2025-07-18
ORD01307,Colleen Guzman,Catherinebury,South,Groceries,Eggs,9,3376,30384,8525.36,Cash,2024-09-13
ORD01308,Michael Perry,Hensleyborough,East,Clothing,Shoes,2,4881,9762,2423.79,Cash,2025-08-24
ORD01309,Molly Black,Spearsborough,East,Furniture,Bed,7,3754,26278,4097.64,UPI,2024-10-05
ORD01310,Kayla Jones,Nicholsport,North,Sports,Gym Gloves,7,1736,12152,2330.58,Net Banking,2025-01-17
ORD01311,Rachel Glass,Youngtown,East,Furniture,Chair,9,2173,19557,3847.2,Net Banking,2024-10-27
ORD01312,Lori Garza,East Gerald,East,Electronics,Laptop,3,2743,8229,1294.81,Cash,2024-07-09
ORD01313,Donald Guzman,South Jennifer,North,Electronics,Phone,6,3147,18882,1628.76,UPI,2024-11-17
ORD01314,Mary Choi,Cassandraside,South,Clothing,T-Shirt,6,1851,11106,1847.42,UPI,2024-11-25
ORD01315,Laura Villa,Briantown,East,Groceries,Bread,10,1838,18380,3341.77,UPI,2024-04-15
ORD01316,Rachel Odonnell,East Hunter,South,Sports,Gym Gloves,7,2703,18921,4793.61,UPI,2024-07-21
ORD01317,Pamela Campbell,Kaylamouth,West,Groceries,Eggs,1,2348,2348,364.67,Cash,2024-05-07
ORD01318,Stephanie Thomas,New Kathryntown,East,Sports,Tennis Racket,10,3236,32360,3530.65,UPI,2024-01-22
ORD01319,Lance Walters,Hernandezside,North,Sports,Football,8,2429,19432,1608.28,UPI,2025-02-16
ORD01320,Jeffery Gaines,Rosefort,East,Clothing,T-Shirt,2,3949,7898,582.71,Card,2025-03-01
ORD01321,David Munoz,East Jeanne,West,Clothing,Jacket,7,753,5271,996.81,UPI,2024-11-16
ORD01322,Mary Lewis,Whitneyborough,East,Groceries,Bread,8,4141,33128,8685.1,UPI,2024-05-04
ORD01323,Audrey Perry,Hughesfort,West,Electronics,Phone,1,185,185,15.67,Cash,2024-11-26
ORD01324,Christine Taylor,West Travis,North,Furniture,Chair,4,3121,12484,3171.4,UPI,2025-07-04
ORD01325,Christina Williams,Lake Carloston,East,Clothing,T-Shirt,2,493,986,282.77,Card,2024-03-17
ORD01326,Mrs. Kristi Wong DDS,Lake Cheryltown,West,Sports,Gym Gloves,5,1495,7475,2102.08,UPI,2025-08-20
ORD01327,Shelia Collins,Jensenport,West,Furniture,Sofa,3,4885,14655,3985.42,UPI,2025-02-27
ORD01328,Derek Castro,New Emily,East,Sports,Cricket Bat,10,4015,40150,8644.99,Net Banking,2024-10-14
ORD01329,Lisa Pittman,Diazmouth,South,Furniture,Chair,5,2526,12630,2877.69,Cash,2024-12-27
ORD01330,Joseph Campbell,North Kristinland,South,Electronics,Laptop,8,593,4744,489.2,Net Banking,2025-11-17
ORD01331,Natasha White,Crystalside,East,Groceries,Milk,8,956,7648,1033.34,Card,2025-08-27
ORD01332,Kimberly Sandoval,New Amanda,East,Groceries,Milk,9,965,8685,2419.04,Net Banking,2024-08-12
ORD01333,Maria Davis,Kylefort,South,Groceries,Milk,7,1639,11473,770.52,Card,2025-03-09
ORD01334,Debra Fuller,New Charlesville,South,Sports,Football,3,3876,11628,3128.5,UPI,2024-04-22
ORD01335,Joshua Collins,Kentbury,West,Groceries,Milk,5,334,1670,282.33,Card,2025-06-27
ORD01336,Christina Burgess,Wongmouth,South,Clothing,T-Shirt,9,788,7092,983.0,Net Banking,2024-08-05
ORD01337,Stephen Poole,North Sarah,East,Sports,Gym Gloves,9,2833,25497,1613.69,UPI,2024-10-06
ORD01338,Amanda Roberts,Thomasburgh,South,Electronics,Headphones,7,1688,11816,1459.29,Card,2025-02-16
ORD01339,Justin Crawford,South Brianchester,South,Sports,Gym Gloves,9,3651,32859,2539.87,UPI,2024-02-21
ORD01340,Amy Gomez,Yoderborough,North,Furniture,Chair,1,392,392,75.97,UPI,2024-09-01
ORD01341,Benjamin Stephens,East Kellyport,South,Clothing,Jeans,10,3414,34140,5051.94,Card,2024-04-13
ORD01342,Michael Livingston,Wadeville,East,Groceries,Milk,3,1767,5301,725.75,UPI,2024-10-21
ORD01343,Jason Eaton,Kellyville,South,Electronics,Phone,9,4005,36045,8462.38,Cash,2025-12-05
ORD01344,Victoria Roman,South Kevin,South,Clothing,T-Shirt,3,1634,4902,652.16,UPI,2025-04-11
ORD01345,Samantha Krueger,South Anna,North,Groceries,Eggs,6,270,1620,152.89,Cash,2024-09-27
ORD01346,Makayla Butler,Donnamouth,West,Electronics,Tablet,8,4877,39016,1960.62,UPI,2024-09-10
ORD01347,Robert Marquez,Collinsside,South,Electronics,Laptop,10,2481,24810,6421.81,Cash,2025-06-21
ORD01348,Ashley Phillips,Allisonton,East,Electronics,Laptop,5,2849,14245,2324.13,Net Banking,2024-12-25
ORD01349,Linda Griffin,New Matthew,East,Clothing,Jacket,8,211,1688,433.71,Net Banking,2024-11-04
ORD01350,Zachary Walker,Lake Sylviaview,South,Electronics,Tablet,9,269,2421,210.57,Cash,2025-02-24
ORD01351,Robert Young,South Bryanburgh,West,Clothing,Shoes,1,2101,2101,408.43,Card,2025-12-13
ORD01352,Oscar Rodriguez MD,Lake Natashaview,West,Furniture,Chair,4,3194,12776,2678.92,Cash,2024-10-07
ORD01353,Katherine Schultz,Whitneyfurt,East,Clothing,Jacket,6,3303,19818,3909.83,Cash,2024-10-09
ORD01354,Samuel Archer,Leeton,East,Electronics,Tablet,10,1107,11070,1753.1,Card,2025-04-10
ORD01355,Nathaniel Eaton,New Anthony,East,Electronics,Laptop,8,1305,10440,1739.09,Cash,2024-06-02
ORD01356,Daniel Jones,Kaylaport,West,Clothing,Shoes,5,629,3145,786.08,UPI,2024-01-16
ORD01357,Oscar Green,East Johnstad,North,Furniture,Sofa,10,1111,11110,703.24,Net Banking,2024-11-09
ORD01358,Daniel Smith,Howellstad,South,Clothing,T-Shirt,1,2159,2159,182.28,UPI,2024-10-17
ORD01359,Richard Carter,New Christopherport,East,Clothing,Jeans,4,3639,14556,2857.43,Cash,2024-03-23
ORD01360,David Rodriguez,South Valerieberg,West,Electronics,Headphones,6,2137,12822,3243.03,Net Banking,2025-10-14
ORD01361,Tracy Turner,East Mollychester,West,Groceries,Rice,5,2574,12870,2564.47,Card,2024-06-26
ORD01362,Vincent Rodriguez,Ianstad,South,Sports,Cricket Bat,4,2148,8592,721.06,Card,2025-07-21
ORD01363,Amber Russo,Kellyborough,South,Clothing,T-Shirt,5,4742,23710,6681.0,Net Banking,2025-04-17
ORD01364,Connie Smith,North Christopherhaven,East,Groceries,Rice,3,4413,13239,2124.53,Net Banking,2024-11-16
ORD01365,Blake Bennett,Bradleyburgh,North,Clothing,Shoes,8,3544,28352,8232.34,UPI,2025-04-17
ORD01366,Gilbert Simpson,West Dustin,East,Groceries,Rice,3,2577,7731,1906.91,Cash,2025-08-17
ORD01367,Jacqueline Dominguez,Joyceshire,North,Sports,Tennis Racket,1,3316,3316,270.2,Net Banking,2025-11-17
ORD01368,Jennifer Nunez,Port Kayla,North,Sports,Gym Gloves,1,793,793,50.49,Card,2025-10-27
ORD01369,Joshua Bell,West Teresafort,North,Sports,Football,5,4732,23660,4030.88,UPI,2024-12-05
ORD01370,Nicholas Lopez,Bishophaven,South,Sports,Football,4,4329,17316,1489.83,Cash,2025-05-22
ORD01371,Ryan Phillips,Wilsonmouth,South,Furniture,Sofa,5,152,760,191.07,UPI,2025-09-30
ORD01372,Amanda Chase,Juliabury,South,Electronics,Laptop,3,1091,3273,588.99,UPI,2024-09-10
ORD01373,Robert Harmon,Danielsport,East,Groceries,Rice,9,3735,33615,4964.21,Net Banking,2024-05-04
ORD01374,Shannon Boyd,Perryborough,West,Groceries,Milk,4,4578,18312,2107.12,UPI,2025-09-19
ORD01375,Randall Mooney,New Jimside,South,Groceries,Milk,1,1613,1613,137.78,Cash,2025-11-04
ORD01376,Audrey Mccullough,Johnchester,North,Sports,Cricket Bat,8,4035,32280,3954.59,Net Banking,2025-11-14
ORD01377,Julie Waters MD,Michelleshire,West,Clothing,Jacket,7,3260,22820,5121.11,Net Banking,2024-04-19
ORD01378,Krystal Powell,Paulberg,West,Groceries,Milk,1,2421,2421,397.7,UPI,2025-07-31
ORD01379,Brian Espinoza,North Brian,South,Sports,Tennis Racket,1,3741,3741,226.92,Net Banking,2024-12-29
ORD01380,Alejandro Edwards,Lake Mirandaland,South,Groceries,Bread,1,1396,1396,194.65,Card,2025-05-30
ORD01381,Jonathan Houston,Martinezmouth,East,Sports,Gym Gloves,9,614,5526,517.37,Card,2024-06-04
ORD01382,Adam Hayden,Rhodesburgh,West,Groceries,Milk,5,2581,12905,3624.62,Net Banking,2024-03-10
ORD01383,Samantha Lopez,Brandonborough,East,Groceries,Milk,10,4253,42530,10370.92,Cash,2025-06-22
ORD01384,Jennifer Conway,New Jonathan,South,Clothing,Jacket,10,3407,34070,2279.03,Cash,2024-01-31
ORD01385,Dawn Holland,Port Joanna,South,Electronics,Laptop,8,4002,32016,4191.37,UPI,2024-08-25
ORD01386,Michael Brown,Martinezmouth,North,Furniture,Bed,7,627,4389,287.4,UPI,2024-09-13
ORD01387,Mr. David White MD,Maryfort,North,Electronics,Headphones,6,341,2046,574.7,Net Banking,2024-11-24
ORD01388,Anne Williams,Cherylfort,West,Groceries,Milk,10,4658,46580,4654.91,Net Banking,2024-09-15
ORD01389,Lisa Lawson,Nicholsport,South,Clothing,Jeans,4,1427,5708,904.81,UPI,2025-06-25
ORD01390,Jeffrey Smith,South Hunter,North,Sports,Football,2,1767,3534,206.07,Card,2024-05-23
ORD01391,Robert Barber,Gregoryborough,West,Groceries,Rice,6,1618,9708,2141.49,Cash,2025-10-19
ORD01392,Allen Alvarez,North Erinbury,South,Furniture,Bed,9,2984,26856,3736.24,UPI,2025-07-26
ORD01393,Catherine Murillo,East Cristianside,East,Groceries,Eggs,7,680,4760,915.29,UPI,2024-05-10
ORD01394,David Hooper,Wayneport,North,Electronics,Headphones,4,521,2084,417.58,Cash,2024-12-04
ORD01395,Mary Cox,South Mirandaborough,East,Clothing,Jacket,7,3031,21217,1421.29,UPI,2024-06-10
ORD01396,James Ward,Josephburgh,North,Sports,Cricket Bat,9,4196,37764,4836.05,UPI,2025-09-25
ORD01397,Joseph Booth,New Abigail,East,Sports,Gym Gloves,5,345,1725,100.17,Cash,2025-03-07
ORD01398,Aaron Sutton,Englishborough,North,Clothing,T-Shirt,3,1773,5319,993.44,Cash,2024-12-03
ORD01399,Dominique Orr,New Sean,West,Groceries,Rice,10,389,3890,530.83,UPI,2024-03-13
ORD01400,Mark Saunders,Millerton,North,Sports,Gym Gloves,3,2316,6948,1603.82,Net Banking,2024-04-16
ORD01401,Noah Diaz,Smithshire,North,Sports,Cricket Bat,6,3634,21804,3693.56,UPI,2024-08-21
ORD01402,Andrea Hernandez MD,South Matthew,West,Electronics,Phone,9,3207,28863,6363.87,UPI,2024-01-19
ORD01403,Andrew Edwards,North Donald,South,Groceries,Eggs,3,3620,10860,2447.13,UPI,2025-07-16
ORD01404,Desiree Anderson,New Veronicaburgh,West,Groceries,Rice,10,3112,31120,4292.92,UPI,2024-12-17
ORD01405,William Jefferson DDS,Bryanbury,North,Furniture,Table,2,4921,9842,516.83,UPI,2025-02-26
ORD01406,Michael Weaver,New Samuelfort,East,Furniture,Chair,2,564,1128,92.13,UPI,2024-07-03
ORD01407,Tiffany Compton,West Briannamouth,West,Clothing,Jacket,10,2100,21000,6289.97,Net Banking,2024-05-12
ORD01408,Julia Ingram,Brownside,West,Electronics,Laptop,2,2149,4298,1223.18,Card,2024-07-29
ORD01409,Adam Manning,Kentland,South,Furniture,Bed,5,3105,15525,3804.43,Card,2024-10-26
ORD01410,Roger Murphy,East Sabrina,West,Clothing,T-Shirt,1,2939,2939,808.54,Card,2025-12-23
ORD01411,Amy Eaton,South Nicole,South,Electronics,Phone,3,4367,13101,1410.11,UPI,2025-07-20
ORD01412,Robert Fox,Lake Kelly,West,Clothing,Jeans,1,2025,2025,454.79,UPI,2025-10-27
ORD01413,William Hernandez,Williamsmouth,East,Electronics,Headphones,1,2314,2314,276.5,UPI,2025-01-28
ORD01414,Russell York,Port Samantha,West,Electronics,Tablet,10,3245,32450,5641.09,Net Banking,2025-01-26
ORD01415,Jessica Roberts,Port Jamesmouth,North,Electronics,Phone,4,3207,12828,1232.86,Card,2025-03-17
ORD01416,Ian Valencia,Sparksfort,South,Electronics,Tablet,1,2854,2854,801.05,UPI,2024-09-25
ORD01417,John Bernard,North Brandi,West,Clothing,Shoes,7,567,3969,999.59,Card,2025-07-20
ORD01418,Stephanie Church,New Rachelside,East,Sports,Gym Gloves,7,4790,33530,7705.36,Cash,2025-06-15
ORD01419,Raven Decker,Dianaton,East,Groceries,Eggs,4,1180,4720,1307.1,UPI,2024-10-14
ORD01420,Christopher Smith MD,East Emilymouth,East,Furniture,Sofa,6,4778,28668,4261.51,Card,2025-09-22
ORD01421,Julia Bolton,Wileyview,East,Clothing,Jacket,10,201,2010,162.96,Card,2025-08-05
ORD01422,Teresa Green,South Samuelshire,North,Furniture,Bed,8,241,1928,308.44,Card,2025-04-22
ORD01423,Natalie Craig,Walkershire,East,Groceries,Milk,7,579,4053,789.9,Card,2024-03-22
ORD01424,Joshua Cooley,New Sarah,East,Electronics,Headphones,3,2213,6639,1603.28,Net Banking,2024-10-09
ORD01425,Amanda Mooney,North Mallory,North,Furniture,Table,3,1303,3909,1046.87,Cash,2025-11-02
ORD01426,Amanda Hopkins,Dianetown,East,Electronics,Laptop,3,4251,12753,3381.36,UPI,2025-08-16
ORD01427,Michael Barton,South Ericview,East,Sports,Cricket Bat,1,2222,2222,652.87,UPI,2024-01-17
ORD01428,Christopher Garner,North Bryanfort,North,Sports,Cricket Bat,6,994,5964,413.72,UPI,2025-03-30
ORD01429,Alan Lutz,Bryantberg,West,Furniture,Table,6,4772,28632,4089.79,UPI,2025-11-28
ORD01430,Stephen Romero,Shawmouth,East,Groceries,Bread,3,302,906,119.26,Net Banking,2025-01-03
ORD01431,Heather Shelton MD,New Johntown,East,Clothing,Shoes,5,355,1775,159.89,Cash,2024-02-15
ORD01432,Yesenia Bishop,New Amy,East,Sports,Football,2,1832,3664,923.36,Cash,2025-06-07
ORD01433,Dr. Duane Martinez MD,West Ryan,North,Groceries,Rice,3,3221,9663,2325.43,UPI,2025-10-26
ORD01434,Susan Lane,Port Chad,North,Furniture,Bed,9,1093,9837,2576.3,Net Banking,2025-06-24
ORD01435,Andrew Long PhD,Port Laurenton,East,Sports,Gym Gloves,6,2305,13830,1365.79,Cash,2025-08-12
ORD01436,Jose Brown,Ryanland,South,Clothing,Jeans,6,1991,11946,1958.61,Net Banking,2024-04-28
ORD01437,Michael Mitchell,North Angela,East,Groceries,Bread,2,2983,5966,1134.22,Net Banking,2024-03-19
ORD01438,Ethan Norton,Lake Barbara,South,Sports,Cricket Bat,8,3531,28248,3034.99,Net Banking,2024-05-08
ORD01439,Kim Griffin,East Alicia,East,Sports,Cricket Bat,10,2232,22320,5556.88,UPI,2024-12-15
ORD01440,Alexandria Gomez,West Lori,West,Electronics,Headphones,7,4237,29659,8773.49,Cash,2025-08-12
ORD01441,Jonathan Carey,South Christine,West,Furniture,Bed,1,1466,1466,117.57,UPI,2024-09-26
ORD01442,Christopher Mitchell,Pinedamouth,South,Furniture,Chair,7,296,2072,461.04,Net Banking,2024-03-15
ORD01443,David Wright,North Marthastad,East,Groceries,Bread,3,3395,10185,2283.8,UPI,2024-09-04
ORD01444,Anthony Watson,North Nicholas,North,Clothing,Jacket,10,982,9820,2931.6,Card,2024-02-16
ORD01445,Alex Flores,Davishaven,South,Groceries,Eggs,8,3669,29352,3590.42,Cash,2025-05-03
ORD01446,Michelle Juarez,Jacquelineborough,West,Sports,Football,3,163,489,97.01,Net Banking,2025-01-13
ORD01447,Lindsay Mendoza,Pooleburgh,North,Clothing,Shoes,3,4267,12801,2952.34,Cash,2024-10-13
ORD01448,David Gregory DVM,Lake Kimberlyfort,West,Clothing,Shoes,6,495,2970,567.37,Card,2025-06-21
ORD01449,Nicholas Johnson,South Rachael,South,Clothing,Shoes,6,1561,9366,2700.95,Net Banking,2024-02-12
ORD01450,Jessica Schwartz,South Shellyshire,South,Sports,Tennis Racket,10,2675,26750,2002.68,UPI,2024-10-18
ORD01451,Bryan Boyer,Jamesport,East,Clothing,Jacket,8,3695,29560,3130.65,Card,2024-06-22
ORD01452,Joshua Garza,Yorkfurt,South,Sports,Football,4,2382,9528,812.27,UPI,2024-07-30
ORD01453,Keith Hamilton,New Kellystad,West,Sports,Football,9,4506,40554,10128.28,UPI,2024-01-07
ORD01454,Krystal Klein,Johnchester,South,Clothing,Jeans,5,4778,23890,3741.79,Net Banking,2025-03-31
ORD01455,Billy Gonzalez,Anafurt,East,Clothing,T-Shirt,2,3740,7480,2036.21,UPI,2025-05-20
ORD01456,Kenneth Hartman,Davidshire,North,Furniture,Sofa,2,2997,5994,1503.96,Card,2024-08-15
ORD01457,Christopher Chase,Millerland,North,Furniture,Sofa,5,3814,19070,3960.0,Card,2025-06-09
ORD01458,Harold House,North Nicoleview,North,Electronics,Headphones,2,4370,8740,1130.8,UPI,2025-07-25
ORD01459,Sydney Thompson,Christinemouth,South,Furniture,Table,10,3181,31810,8525.99,Card,2024-08-13
ORD01460,Diane Ball,South Joshua,South,Groceries,Milk,8,1632,13056,3047.14,Cash,2024-10-16
ORD01461,Joshua Crawford,Smithfort,South,Electronics,Phone,1,3657,3657,244.34,Cash,2025-07-25
ORD01462,Jennifer Brandt,Michaelbury,East,Electronics,Headphones,5,3215,16075,3339.69,Net Banking,2024-08-28
ORD01463,Joshua Espinoza,Lake Taylor,West,Sports,Cricket Bat,5,1999,9995,2686.25,Net Banking,2025-11-15
ORD01464,Cynthia Hansen,North Markchester,North,Groceries,Bread,9,4040,36360,4503.34,Card,2024-08-12
ORD01465,Jamie Wagner,Jamesberg,South,Groceries,Eggs,6,2126,12756,2750.25,Net Banking,2024-04-28
ORD01466,Margaret Cohen,Mackmouth,West,Clothing,T-Shirt,6,3361,20166,4561.64,Net Banking,2025-05-10
ORD01467,Mrs. Theresa Austin MD,West Clarencemouth,North,Furniture,Chair,5,2294,11470,2028.72,Card,2025-02-22
ORD01468,David Gray,Pattonview,West,Clothing,Jacket,7,3306,23142,5837.75,Card,2025-03-11
ORD01469,Suzanne Harrington,New Cory,East,Electronics,Tablet,8,1893,15144,2043.84,Net Banking,2024-02-16
ORD01470,Diana Long,South Denise,North,Groceries,Milk,10,1464,14640,2693.81,Card,2025-10-02
ORD01471,Andrea Smith,East Jasonfurt,East,Furniture,Chair,1,3206,3206,232.64,Card,2025-12-22
ORD01472,Christina Johnson,West Kathryn,South,Sports,Football,1,4348,4348,446.17,Cash,2025-07-02
ORD01473,Daisy Perez,Lake Mark,East,Sports,Gym Gloves,4,2477,9908,2480.18,Net Banking,2025-01-17
ORD01474,Michelle King,Lake Ernest,North,Furniture,Table,1,395,395,103.24,Net Banking,2025-06-23
ORD01475,David Black,Westside,South,Groceries,Rice,3,2419,7257,909.79,UPI,2024-08-23
ORD01476,Tony Duncan,Lewisland,North,Clothing,T-Shirt,7,3382,23674,1960.17,UPI,2024-10-03
ORD01477,Stephanie Torres,North Omarborough,South,Electronics,Headphones,1,220,220,51.85,UPI,2025-07-08
ORD01478,Elizabeth Johnson,Port Shannon,North,Sports,Gym Gloves,4,2657,10628,2616.54,Card,2025-03-11
ORD01479,Elizabeth Morrison,Lake Crystalbury,West,Clothing,Shoes,4,916,3664,425.27,Net Banking,2025-11-02
ORD01480,Nathan Garrison,North Jesse,East,Clothing,Shoes,2,1920,3840,1120.21,Net Banking,2025-07-28
ORD01481,Brian Sanchez,North Tylerton,East,Clothing,Jeans,7,241,1687,503.21,UPI,2025-02-07
ORD01482,Tiffany Jacobs,Vincentberg,West,Groceries,Milk,10,303,3030,452.49,Card,2024-08-25
ORD01483,Mary Cortez,North Collinfort,North,Groceries,Rice,5,2823,14115,1213.08,UPI,2025-10-07
ORD01484,Erin Stewart,Rodriguezview,South,Sports,Cricket Bat,4,4112,16448,3262.5,Net Banking,2024-03-26
ORD01485,Willie Gill,West Amy,West,Sports,Gym Gloves,9,4741,42669,10246.76,Card,2024-03-01
ORD01486,Ana Jackson,Stephanieview,West,Groceries,Bread,6,1333,7998,472.9,UPI,2025-12-06
ORD01487,Ashley Mitchell,Brownborough,South,Clothing,Jeans,9,4103,36927,6883.09,Card,2024-11-16
ORD01488,Christopher Hammond,New Alexandra,North,Groceries,Eggs,9,4644,41796,11061.86,Net Banking,2024-03-24
ORD01489,Victoria Pena,North Sara,South,Electronics,Headphones,3,211,633,57.3,Cash,2024-05-04
ORD01490,Stephen Cruz,Barryfurt,West,Groceries,Rice,1,3574,3574,621.15,Cash,2025-10-03
ORD01491,Ronnie West,West Kristaton,East,Sports,Gym Gloves,7,175,1225,152.13,Card,2025-03-21
ORD01492,Sharon Willis,North Jeremiahbury,South,Sports,Tennis Racket,10,3144,31440,6003.55,Card,2024-06-18
ORD01493,Briana Powell,Jenniferchester,West,Sports,Cricket Bat,10,3141,31410,5648.93,Net Banking,2024-09-14
ORD01494,Laura Delgado,Lake Michaelville,North,Furniture,Sofa,3,1445,4335,785.05,Card,2025-04-30
ORD01495,Jesse Nelson,Miguelstad,East,Groceries,Milk,3,3954,11862,791.93,Cash,2024-01-06
ORD01496,Jenny Griffin,North Richard,West,Furniture,Chair,9,3856,34704,4607.26,Cash,2024-03-03
ORD01497,Joanne Watkins,New Raymondfort,South,Electronics,Tablet,9,1951,17559,2392.23,Card,2024-01-15
ORD01498,Jason Brown,South Keithbury,East,Clothing,Shoes,10,2604,26040,3692.96,Cash,2025-02-16
ORD01499,Stephen Maynard,Lake Samuel,North,Electronics,Phone,2,1873,3746,449.51,Cash,2024-09-26
ORD01500,Matthew Parker,Cathyburgh,East,Sports,Gym Gloves,6,4815,28890,7020.12,Net Banking,2025-08-29
ORD01501,Monique Mejia,Benjaminland,South,Furniture,Table,1,1999,1999,594.25,Cash,2024-04-03
ORD01502,Anthony Garcia,New Nicoleville,South,Furniture,Bed,1,2748,2748,190.84,Net Banking,2024-02-23
ORD01503,Cynthia Johnson,West David,South,Groceries,Eggs,6,2578,15468,2708.35,Net Banking,2024-04-30
ORD01504,Rachel Evans,Riverachester,East,Groceries,Eggs,8,3008,24064,3078.76,UPI,2025-06-18
ORD01505,Kristina Torres,South Deanbury,West,Sports,Cricket Bat,3,2375,7125,1623.34,Net Banking,2025-03-23
ORD01506,Christy Medina,Smithshire,North,Clothing,T-Shirt,9,3666,32994,7028.48,Card,2024-07-01
ORD01507,Jamie Moore,West Edwardchester,West,Groceries,Bread,7,1851,12957,2646.38,Card,2024-07-14
ORD01508,Christina Bennett,West James,North,Furniture,Chair,4,3721,14884,2087.45,Card,2024-07-18
ORD01509,John Burgess,Davidfurt,East,Clothing,T-Shirt,6,2178,13068,2296.03,UPI,2024-01-14
ORD01510,Jennifer Lee,Lake Coreystad,East,Clothing,Shoes,7,459,3213,960.48,Card,2025-12-22
ORD01511,Harold Esparza,New Jasmineborough,North,Electronics,Laptop,8,3823,30584,5278.04,UPI,2025-04-29
ORD01512,Melissa Johnson,Kevinburgh,South,Clothing,T-Shirt,10,1354,13540,3065.59,UPI,2024-06-30
ORD01513,Morgan Rodriguez,East Michael,East,Groceries,Rice,1,3732,3732,781.37,UPI,2024-03-04
ORD01514,Sydney Roberts,Port Anthonyborough,East,Sports,Tennis Racket,4,236,944,125.71,Cash,2025-11-19
ORD01515,Daryl Moore,New Susan,West,Sports,Tennis Racket,9,216,1944,554.3,UPI,2025-02-16
ORD01516,Ronald Clarke,Hernandezfurt,South,Electronics,Phone,9,1308,11772,2733.92,Net Banking,2024-03-26
ORD01517,Ronald Garcia,Port John,South,Electronics,Tablet,10,1727,17270,3837.03,UPI,2025-02-23
ORD01518,Eric Brown,Garciafort,North,Clothing,Jacket,9,2972,26748,2124.56,Net Banking,2025-04-22
ORD01519,Richard Hall,Nancybury,East,Electronics,Laptop,2,1595,3190,741.32,UPI,2024-07-09
ORD01520,Robert Johnson,New Donside,East,Furniture,Chair,4,3168,12672,2091.99,Cash,2024-09-09
ORD01521,Kirsten Stevenson,Dianeside,East,Furniture,Sofa,1,3207,3207,726.32,Cash,2024-07-01
ORD01522,John Wyatt,South Stephen,South,Sports,Tennis Racket,7,1951,13657,3534.69,Cash,2024-10-06
ORD01523,Daniel Knapp,New Amyville,East,Clothing,Jacket,8,2267,18136,1325.8,Card,2024-12-29
ORD01524,Brandon Cruz MD,Port Tiffany,West,Sports,Gym Gloves,3,400,1200,344.9,Cash,2025-08-22
ORD01525,Drew King,Anthonyville,East,Sports,Cricket Bat,7,2941,20587,4354.19,Cash,2025-11-29
